gtvid,status,predicted_probability,actual_label,residual,model_roc_auc
MPG015,Temporarily Deactivated,0.3690190219112516,1,0.6309809780887484,0.8699592181637268
BXG015,Deactivated,0.02264039853685509,0,0.02264039853685509,0.8699592181637268
ATG169,Temporarily Deactivated,0.015315247263757676,0,0.015315247263757676,0.8699592181637268
DFG028,Temporarily Deactivated,0.0032197822582446405,0,0.0032197822582446405,0.8699592181637268
HOG222,Temporarily Deactivated,0.004356971983215787,0,0.004356971983215787,0.8699592181637268
HLG026,Temporarily Deactivated,0.005576080230550693,0,0.005576080230550693,0.8699592181637268
FRG014,Temporarily Deactivated,0.04615239285656741,0,0.04615239285656741,0.8699592181637268
BIG033,Temporarily Deactivated,0.0009213561382756329,0,0.0009213561382756329,0.8699592181637268
MAG090,Temporarily Deactivated,0.056717640122998174,0,0.056717640122998174,0.8699592181637268
MAG091,Temporarily Deactivated,0.06855272686664445,0,0.06855272686664445,0.8699592181637268
ORG112,Temporarily Deactivated,0.025066868691128903,0,0.025066868691128903,0.8699592181637268
MAG093,Temporarily Deactivated,0.09071336018709937,0,0.09071336018709937,0.8699592181637268
CHG054,Temporarily Deactivated,0.5524503206902905,1,0.44754967930970946,0.8699592181637268
OKW045,Temporarily Deactivated,0.006294962304799069,0,0.006294962304799069,0.8699592181637268
MNG050,Temporarily Deactivated,0.004832857702075806,0,0.004832857702075806,0.8699592181637268
NAG021,Temporarily Deactivated,0.07217600479004051,0,0.07217600479004051,0.8699592181637268
HOG223,Temporarily Deactivated,0.04802266607858376,0,0.04802266607858376,0.8699592181637268
NYG038,Temporarily Deactivated,0.07090201291756217,0,0.07090201291756217,0.8699592181637268
RLG020,Temporarily Deactivated,0.030644763105066957,0,0.030644763105066957,0.8699592181637268
JNG006,Temporarily Deactivated,0.001445036775384143,0,0.001445036775384143,0.8699592181637268
HOG225,Temporarily Deactivated,0.05691455484051067,1,0.9430854451594893,0.8699592181637268
MAG099,Temporarily Deactivated,0.1229296673563969,0,0.1229296673563969,0.8699592181637268
NOG016,Temporarily Deactivated,0.041664020018833,0,0.041664020018833,0.8699592181637268
HOG224,Temporarily Deactivated,0.08886031523573695,0,0.08886031523573695,0.8699592181637268
GVG070,Temporarily Deactivated,0.05234727768009704,0,0.05234727768009704,0.8699592181637268
HOG226,Temporarily Deactivated,0.034247657034486956,0,0.034247657034486956,0.8699592181637268
MBG013,Temporarily Deactivated,0.017622284877668155,0,0.017622284877668155,0.8699592181637268
HOG228,Temporarily Deactivated,0.023127672463841568,1,0.9768723275361584,0.8699592181637268
RAG030,Temporarily Deactivated,0.005273425497300214,0,0.005273425497300214,0.8699592181637268
CUG010,Temporarily Deactivated,0.010972386042671672,0,0.010972386042671672,0.8699592181637268
CHG055,Temporarily Deactivated,0.03674586258835325,0,0.03674586258835325,0.8699592181637268
HTG043,Temporarily Deactivated,0.07716041062253332,0,0.07716041062253332,0.8699592181637268
SEG018,Temporarily Deactivated,0.07361681384384791,0,0.07361681384384791,0.8699592181637268
JVG163,Temporarily Deactivated,0.008474307513141412,0,0.008474307513141412,0.8699592181637268
DCG070,Temporarily Deactivated,0.026526889415465958,0,0.026526889415465958,0.8699592181637268
HOG229,Temporarily Deactivated,0.0207580262218781,0,0.0207580262218781,0.8699592181637268
RLG021,Temporarily Deactivated,0.005120837779264371,0,0.005120837779264371,0.8699592181637268
PAG007,Awaiting Reactivation,0.005231486536030095,1,0.9947685134639699,0.8699592181637268
LRG055,Awaiting Installation,0.004258233838032892,0,0.004258233838032892,0.8699592181637268
SJG002,Temporarily Deactivated,0.005121521284496183,0,0.005121521284496183,0.8699592181637268
HOG230,Temporarily Deactivated,0.04671524702596711,0,0.04671524702596711,0.8699592181637268
HOG231,Temporarily Deactivated,0.00820735906300053,1,0.9917926409369995,0.8699592181637268
BNG010,Temporarily Deactivated,0.0065626398665546565,0,0.0065626398665546565,0.8699592181637268
PTG053,Temporarily Deactivated,0.010225751630924746,0,0.010225751630924746,0.8699592181637268
BLG035,Temporarily Deactivated,0.00926171321602691,0,0.00926171321602691,0.8699592181637268
HOG232,Temporarily Deactivated,0.008674700275590816,0,0.008674700275590816,0.8699592181637268
NOG018,Temporarily Deactivated,0.044791429712633245,0,0.044791429712633245,0.8699592181637268
GHG026,Awaiting Reactivation,0.013254946608677872,0,0.013254946608677872,0.8699592181637268
TAG007,Temporarily Deactivated,0.017892720475051405,0,0.017892720475051405,0.8699592181637268
GHG027,Temporarily Deactivated,0.00796759504749706,0,0.00796759504749706,0.8699592181637268
HOG237,Temporarily Deactivated,0.018848386196737402,1,0.9811516138032625,0.8699592181637268
TAG008,Temporarily Deactivated,0.004994614612792324,0,0.004994614612792324,0.8699592181637268
NAG022,Temporarily Deactivated,0.023646746085129067,0,0.023646746085129067,0.8699592181637268
GVG017,Temporarily Deactivated,0.003000956178854563,0,0.003000956178854563,0.8699592181637268
HOG241,Temporarily Deactivated,0.009214578415974926,0,0.009214578415974926,0.8699592181637268
GHG028,Temporarily Deactivated,0.05077673790793596,0,0.05077673790793596,0.8699592181637268
HOG242,Temporarily Deactivated,0.03153644897641091,0,0.03153644897641091,0.8699592181637268
HOG240,Temporarily Deactivated,0.04393406411229284,0,0.04393406411229284,0.8699592181637268
HOG243,Temporarily Deactivated,0.08968440696120197,0,0.08968440696120197,0.8699592181637268
LRG056,Temporarily Deactivated,0.019716805456033396,0,0.019716805456033396,0.8699592181637268
GHG029,Temporarily Deactivated,0.00713967402510099,0,0.00713967402510099,0.8699592181637268
RAG031,Temporarily Deactivated,0.005824468777133885,0,0.005824468777133885,0.8699592181637268
TPG080,Awaiting Installation,0.0029176972473315787,0,0.0029176972473315787,0.8699592181637268
SRG014,Temporarily Deactivated,0.007454026241565949,0,0.007454026241565949,0.8699592181637268
TPG496,Temporarily Deactivated,0.04845586002727923,0,0.04845586002727923,0.8699592181637268
HOG246,Temporarily Deactivated,0.012631490468594317,0,0.012631490468594317,0.8699592181637268
GVG018,Temporarily Deactivated,0.007185100817851295,0,0.007185100817851295,0.8699592181637268
HOG245,Temporarily Deactivated,0.049122809458399724,1,0.9508771905416002,0.8699592181637268
TPG085,Temporarily Deactivated,0.002519800220208713,0,0.002519800220208713,0.8699592181637268
TPG331,Temporarily Deactivated,0.003661134251687978,0,0.003661134251687978,0.8699592181637268
WPG025,Temporarily Deactivated,0.0046864505624223006,0,0.0046864505624223006,0.8699592181637268
DFG293,Temporarily Deactivated,0.020930671032672564,0,0.020930671032672564,0.8699592181637268
DFG307,Temporarily Deactivated,0.010720420202823187,0,0.010720420202823187,0.8699592181637268
DFG548,Temporarily Deactivated,0.016400427073456802,0,0.016400427073456802,0.8699592181637268
CHW4F6,Temporarily Deactivated,0.04311533773803135,0,0.04311533773803135,0.8699592181637268
RFG024,Temporarily Deactivated,0.00781696497774419,0,0.00781696497774419,0.8699592181637268
CHE325,Temporarily Deactivated,0.21908937954383245,0,0.21908937954383245,0.8699592181637268
PXW073,Temporarily Deactivated,0.08012874229507877,0,0.08012874229507877,0.8699592181637268
PXG390,Temporarily Deactivated,0.2083216439836426,1,0.7916783560163574,0.8699592181637268
BOG070,Awaiting Installation,0.09130286833904186,0,0.09130286833904186,0.8699592181637268
PXG030,Temporarily Deactivated,0.20234308759276937,0,0.20234308759276937,0.8699592181637268
BOG071,Temporarily Deactivated,0.03778954594163183,0,0.03778954594163183,0.8699592181637268
DCG072,Temporarily Deactivated,0.03547820807455376,0,0.03547820807455376,0.8699592181637268
DCG071,Temporarily Deactivated,0.009570149929058034,0,0.009570149929058034,0.8699592181637268
LAG096,Temporarily Deactivated,0.02604669882323602,0,0.02604669882323602,0.8699592181637268
DTW219,Temporarily Deactivated,0.018391725892950007,0,0.018391725892950007,0.8699592181637268
DTW225,Temporarily Deactivated,0.01825904545137909,0,0.01825904545137909,0.8699592181637268
SCG019,Temporarily Deactivated,0.01807550058521763,0,0.01807550058521763,0.8699592181637268
NYG041,Awaiting Installation,0.02776368192895924,0,0.02776368192895924,0.8699592181637268
CHW877,Temporarily Deactivated,0.03530174199555621,0,0.03530174199555621,0.8699592181637268
SFG040,Temporarily Deactivated,0.0778166495093872,0,0.0778166495093872,0.8699592181637268
NYG316,Temporarily Deactivated,0.052944540563112125,0,0.052944540563112125,0.8699592181637268
LRG063,Temporarily Deactivated,0.010501049213938962,0,0.010501049213938962,0.8699592181637268
LRG061,Temporarily Deactivated,0.018854846898682675,0,0.018854846898682675,0.8699592181637268
LRG065,Temporarily Deactivated,0.09374739292798524,1,0.9062526070720147,0.8699592181637268
KNG111,Temporarily Deactivated,0.05553439683699353,0,0.05553439683699353,0.8699592181637268
PTG054,Temporarily Deactivated,0.0029782636850980886,0,0.0029782636850980886,0.8699592181637268
SDG014,Temporarily Deactivated,0.027997660078806958,0,0.027997660078806958,0.8699592181637268
DCG436,Temporarily Deactivated,0.025978495058901322,1,0.9740215049410986,0.8699592181637268
DCG386,Temporarily Deactivated,0.09474990258230209,0,0.09474990258230209,0.8699592181637268
SDG015,Temporarily Deactivated,0.021695888930487513,0,0.021695888930487513,0.8699592181637268
DCG075,Temporarily Deactivated,0.051338207392845864,0,0.051338207392845864,0.8699592181637268
DCE039,Temporarily Deactivated,0.044006820649714104,0,0.044006820649714104,0.8699592181637268
DCW129,Temporarily Deactivated,0.03711054024722385,0,0.03711054024722385,0.8699592181637268
DCG648,Temporarily Deactivated,0.0896371741894218,0,0.0896371741894218,0.8699592181637268
DFW094,Temporarily Deactivated,0.052139565195973576,0,0.052139565195973576,0.8699592181637268
DFG351,Temporarily Deactivated,0.009421391835635683,0,0.009421391835635683,0.8699592181637268
CHE133,Temporarily Deactivated,0.034507264293637575,0,0.034507264293637575,0.8699592181637268
SFG041,Awaiting Installation,0.09867394654227114,0,0.09867394654227114,0.8699592181637268
DFG359,Temporarily Deactivated,0.006124830386701533,0,0.006124830386701533,0.8699592181637268
CHG058,Temporarily Deactivated,0.24214653895706492,0,0.24214653895706492,0.8699592181637268
CHW887,Temporarily Deactivated,0.017192036209297632,0,0.017192036209297632,0.8699592181637268
CHE316,Temporarily Deactivated,0.3352006420883069,0,0.3352006420883069,0.8699592181637268
ATG174,Temporarily Deactivated,0.01097468423979389,0,0.01097468423979389,0.8699592181637268
CHG242,Temporarily Deactivated,0.02217246097071661,0,0.02217246097071661,0.8699592181637268
HOG7BB,Awaiting Reactivation,0.010423797013277666,0,0.010423797013277666,0.8699592181637268
HOG706,Temporarily Deactivated,0.02529083819220016,0,0.02529083819220016,0.8699592181637268
HOG635,Temporarily Deactivated,0.05070714327946361,0,0.05070714327946361,0.8699592181637268
HOG79A,Temporarily Deactivated,0.009150462964682884,0,0.009150462964682884,0.8699592181637268
HOG680,Temporarily Deactivated,0.01789206368488403,1,0.982107936315116,0.8699592181637268
HOG813,Temporarily Deactivated,0.010933314738230048,0,0.010933314738230048,0.8699592181637268
HOW146,Temporarily Deactivated,0.006354358221950242,0,0.006354358221950242,0.8699592181637268
HOW071,Temporarily Deactivated,0.025418592024626672,0,0.025418592024626672,0.8699592181637268
HOW155,Temporarily Deactivated,0.0049583184708918366,0,0.0049583184708918366,0.8699592181637268
HOG495,Temporarily Deactivated,0.027719944518914318,0,0.027719944518914318,0.8699592181637268
HOG8B9,Temporarily Deactivated,0.017025701848516175,0,0.017025701848516175,0.8699592181637268
HOG5F1,Temporarily Deactivated,0.012209435872555982,0,0.012209435872555982,0.8699592181637268
HOG874,Temporarily Deactivated,0.005418348541124715,0,0.005418348541124715,0.8699592181637268
HOG6ED,Temporarily Deactivated,0.004485301707977663,0,0.004485301707977663,0.8699592181637268
HOG4FB,Awaiting Reactivation,0.007699739643066079,0,0.007699739643066079,0.8699592181637268
HOW072,Temporarily Deactivated,0.04184834913963172,0,0.04184834913963172,0.8699592181637268
CAG050,Temporarily Deactivated,0.002611490081054947,0,0.002611490081054947,0.8699592181637268
LAW207,Temporarily Deactivated,0.28470840332957004,1,0.71529159667043,0.8699592181637268
MAG101,Temporarily Deactivated,0.06396413593382695,0,0.06396413593382695,0.8699592181637268
GHG030,Temporarily Deactivated,0.031168032891902776,0,0.031168032891902776,0.8699592181637268
SFG042,Temporarily Deactivated,0.24240555981468778,0,0.24240555981468778,0.8699592181637268
PRW013,Temporarily Deactivated,0.017017949494535677,0,0.017017949494535677,0.8699592181637268
CHW499,Temporarily Deactivated,0.04158441938033333,0,0.04158441938033333,0.8699592181637268
RAG032,Temporarily Deactivated,0.009676762922805818,0,0.009676762922805818,0.8699592181637268
CHE095,Temporarily Deactivated,0.03139805456480408,0,0.03139805456480408,0.8699592181637268
HOG249,Temporarily Deactivated,0.06916735500208197,0,0.06916735500208197,0.8699592181637268
ATW627,Temporarily Deactivated,0.01974710328845807,0,0.01974710328845807,0.8699592181637268
CHG060,Deactivated,0.18285858625434223,1,0.8171414137456577,0.8699592181637268
CHG061,Deactivated,0.40480052766919083,1,0.5951994723308092,0.8699592181637268
CHG062,Deactivated,0.2161199960130184,0,0.2161199960130184,0.8699592181637268
MAG154,Temporarily Deactivated,0.13448881425001166,0,0.13448881425001166,0.8699592181637268
MAG211,Temporarily Deactivated,0.15338787518526473,0,0.15338787518526473,0.8699592181637268
MAG103,Temporarily Deactivated,0.028411694748132862,0,0.028411694748132862,0.8699592181637268
PLG076,Temporarily Deactivated,0.022434163613123982,0,0.022434163613123982,0.8699592181637268
PRW036,Temporarily Deactivated,0.030164880931796714,0,0.030164880931796714,0.8699592181637268
CHG064,Deactivated,0.17797910651047874,0,0.17797910651047874,0.8699592181637268
MAG104,Temporarily Deactivated,0.24695827469805584,0,0.24695827469805584,0.8699592181637268
CHG068,Deactivated,0.16275226741187104,0,0.16275226741187104,0.8699592181637268
CHG065,Deactivated,0.23866955381522398,0,0.23866955381522398,0.8699592181637268
CHG066,Temporarily Deactivated,0.1615201511062194,0,0.1615201511062194,0.8699592181637268
CHG067,Deactivated,0.3096095801971945,0,0.3096095801971945,0.8699592181637268
CHG069,Deactivated,0.14205505818651779,1,0.8579449418134822,0.8699592181637268
CHG073,Deactivated,0.22232422704742053,0,0.22232422704742053,0.8699592181637268
CHG070,Deactivated,0.20327398139536446,1,0.7967260186046355,0.8699592181637268
CHG071,Deactivated,0.1054917291325074,1,0.8945082708674926,0.8699592181637268
CHG074,Deactivated,0.14751978191271173,0,0.14751978191271173,0.8699592181637268
CHG072,Deactivated,0.28057743437021426,1,0.7194225656297857,0.8699592181637268
CHG076,Deactivated,0.2147456615643526,1,0.7852543384356474,0.8699592181637268
CHG075,Deactivated,0.07290454407014911,1,0.9270954559298509,0.8699592181637268
MNW335,Temporarily Deactivated,0.007428464647268101,0,0.007428464647268101,0.8699592181637268
MNW315,Temporarily Deactivated,0.04154495622610328,0,0.04154495622610328,0.8699592181637268
CHG078,Temporarily Deactivated,0.24677521708302663,0,0.24677521708302663,0.8699592181637268
CHG077,Deactivated,0.2133880607492624,0,0.2133880607492624,0.8699592181637268
CHG079,Temporarily Deactivated,0.16090902349333655,0,0.16090902349333655,0.8699592181637268
CHG080,Deactivated,0.14951676710770279,1,0.8504832328922972,0.8699592181637268
MNE200,Temporarily Deactivated,0.01620117687190004,0,0.01620117687190004,0.8699592181637268
CHG083,Deactivated,0.2303196266551762,0,0.2303196266551762,0.8699592181637268
CHG084,Deactivated,0.1142667790226975,0,0.1142667790226975,0.8699592181637268
CHG081,Deactivated,0.14449375622571242,0,0.14449375622571242,0.8699592181637268
CHG082,Deactivated,0.10993593593199613,0,0.10993593593199613,0.8699592181637268
LAG441,Temporarily Deactivated,0.0903257993907536,0,0.0903257993907536,0.8699592181637268
CHG085,Deactivated,0.12579514653202573,1,0.8742048534679743,0.8699592181637268
LAG567,Temporarily Deactivated,0.07245491600250509,0,0.07245491600250509,0.8699592181637268
CHG086,Deactivated,0.3380558107055094,1,0.6619441892944906,0.8699592181637268
SCG020,Awaiting Installation,0.1684517270069172,0,0.1684517270069172,0.8699592181637268
CHG087,Temporarily Deactivated,0.07726808669529966,0,0.07726808669529966,0.8699592181637268
CHG088,Deactivated,0.10836598961693236,0,0.10836598961693236,0.8699592181637268
CHG089,Temporarily Deactivated,0.20281934642175392,0,0.20281934642175392,0.8699592181637268
MNW309,Temporarily Deactivated,0.027231395377927594,0,0.027231395377927594,0.8699592181637268
MNW316,Temporarily Deactivated,0.02205453675004877,0,0.02205453675004877,0.8699592181637268
MNW325,Temporarily Deactivated,0.015440995391496336,0,0.015440995391496336,0.8699592181637268
SFG177,Temporarily Deactivated,0.02813454767379002,1,0.97186545232621,0.8699592181637268
MNW311,Temporarily Deactivated,0.014933179263415171,0,0.014933179263415171,0.8699592181637268
MNW295,Temporarily Deactivated,0.027271332105761478,0,0.027271332105761478,0.8699592181637268
MNG258,Temporarily Deactivated,0.017010597730481785,0,0.017010597730481785,0.8699592181637268
NYW630,Temporarily Deactivated,0.035462851761450254,0,0.035462851761450254,0.8699592181637268
CHG090,Deactivated,0.09375282342786025,1,0.9062471765721397,0.8699592181637268
MNG254,Temporarily Deactivated,0.025816105783424227,0,0.025816105783424227,0.8699592181637268
NYE177,Temporarily Deactivated,0.06154119556378375,0,0.06154119556378375,0.8699592181637268
MNE196,Temporarily Deactivated,0.013346157411436882,0,0.013346157411436882,0.8699592181637268
MNE201,Temporarily Deactivated,0.014571465552890052,0,0.014571465552890052,0.8699592181637268
MNE080,Temporarily Deactivated,0.010905415240523424,0,0.010905415240523424,0.8699592181637268
MNW333,Temporarily Deactivated,0.009306504860017542,0,0.009306504860017542,0.8699592181637268
MNW332,Temporarily Deactivated,0.013180919290984097,0,0.013180919290984097,0.8699592181637268
NYW535,Temporarily Deactivated,0.11963660123597925,0,0.11963660123597925,0.8699592181637268
NYG349,Temporarily Deactivated,0.08912455228032962,0,0.08912455228032962,0.8699592181637268
CHG359,Temporarily Deactivated,0.14269324592701937,1,0.8573067540729806,0.8699592181637268
GVE172,Temporarily Deactivated,0.032684098996884604,0,0.032684098996884604,0.8699592181637268
NYW308,Temporarily Deactivated,0.02483654290877285,0,0.02483654290877285,0.8699592181637268
NYW589,Temporarily Deactivated,0.01941673265938069,0,0.01941673265938069,0.8699592181637268
CHG091,Deactivated,0.11601927000121419,1,0.8839807299987859,0.8699592181637268
CHG092,Deactivated,0.16688968666644552,1,0.8331103133335545,0.8699592181637268
CHG093,Deactivated,0.1921243867150037,0,0.1921243867150037,0.8699592181637268
LXG012,Temporarily Deactivated,0.00046359451863070664,0,0.00046359451863070664,0.8699592181637268
CHG094,Temporarily Deactivated,0.14418419795330753,0,0.14418419795330753,0.8699592181637268
NYW776,Temporarily Deactivated,0.03898906659698409,0,0.03898906659698409,0.8699592181637268
CHG323,Temporarily Deactivated,0.11217458312522569,0,0.11217458312522569,0.8699592181637268
CHG095,Temporarily Deactivated,0.12374635410476455,0,0.12374635410476455,0.8699592181637268
NYW395,Temporarily Deactivated,0.08927711475242082,1,0.9107228852475792,0.8699592181637268
NYW310,Temporarily Deactivated,0.0360544908647264,0,0.0360544908647264,0.8699592181637268
NYE128,Temporarily Deactivated,0.10807711920616346,0,0.10807711920616346,0.8699592181637268
CHG096,Deactivated,0.1649514408566152,0,0.1649514408566152,0.8699592181637268
TPG088,Awaiting Installation,0.0008937024737546888,0,0.0008937024737546888,0.8699592181637268
ORG513,Temporarily Deactivated,0.004632308687551715,0,0.004632308687551715,0.8699592181637268
ORG113,Temporarily Deactivated,0.0031665740938416898,0,0.0031665740938416898,0.8699592181637268
HFE002,Temporarily Deactivated,0.025976780424475206,0,0.025976780424475206,0.8699592181637268
ORG114,Awaiting Installation,0.0036447589372231664,0,0.0036447589372231664,0.8699592181637268
HFW073,Temporarily Deactivated,0.016550810456414565,0,0.016550810456414565,0.8699592181637268
ORG115,Awaiting Installation,0.003024062665728188,0,0.003024062665728188,0.8699592181637268
CHG098,Temporarily Deactivated,0.42794895255969795,1,0.572051047440302,0.8699592181637268
TSW030,Temporarily Deactivated,0.03985658378172868,0,0.03985658378172868,0.8699592181637268
CHG099,Deactivated,0.30279010849791616,1,0.6972098915020839,0.8699592181637268
TSW011,Deactivated,0.057398628412473736,0,0.057398628412473736,0.8699592181637268
CHG100,Deactivated,0.21960152364979002,0,0.21960152364979002,0.8699592181637268
TSW009,Deactivated,0.02358782797913091,0,0.02358782797913091,0.8699592181637268
CHW958,Temporarily Deactivated,0.026936692487291806,0,0.026936692487291806,0.8699592181637268
ORG117,Awaiting Installation,0.0010469201189962864,0,0.0010469201189962864,0.8699592181637268
TSW038,Temporarily Deactivated,0.03971046947245263,0,0.03971046947245263,0.8699592181637268
TPG089,Awaiting Installation,0.0027808068045514418,0,0.0027808068045514418,0.8699592181637268
PLW070,Temporarily Deactivated,0.03669028961900495,0,0.03669028961900495,0.8699592181637268
TSW036,Temporarily Deactivated,0.04229183571662596,0,0.04229183571662596,0.8699592181637268
ORG119,Awaiting Installation,0.005026452385028022,0,0.005026452385028022,0.8699592181637268
TPG090,Temporarily Deactivated,0.008218088796704557,0,0.008218088796704557,0.8699592181637268
TSW037,Temporarily Deactivated,0.050817072735800904,0,0.050817072735800904,0.8699592181637268
TSW039,Temporarily Deactivated,0.033299890716094925,0,0.033299890716094925,0.8699592181637268
TSW010,Deactivated,0.07763602266656865,0,0.07763602266656865,0.8699592181637268
TSW035,Temporarily Deactivated,0.049155229922231855,0,0.049155229922231855,0.8699592181637268
CHG101,Deactivated,0.11502338302102803,1,0.884976616978972,0.8699592181637268
CHG102,Deactivated,0.27647547394187716,0,0.27647547394187716,0.8699592181637268
FRG120,Temporarily Deactivated,0.021640469083523732,0,0.021640469083523732,0.8699592181637268
CHG103,Deactivated,0.11982105942271228,0,0.11982105942271228,0.8699592181637268
LAW223,Temporarily Deactivated,0.12197048952318595,0,0.12197048952318595,0.8699592181637268
SCG082,Temporarily Deactivated,0.047432241816198116,0,0.047432241816198116,0.8699592181637268
BOW107,Temporarily Deactivated,0.06634923817635599,0,0.06634923817635599,0.8699592181637268
DTW901,Temporarily Deactivated,0.018809719524869057,0,0.018809719524869057,0.8699592181637268
HFG038,Temporarily Deactivated,0.01217192504349197,0,0.01217192504349197,0.8699592181637268
CHG104,Deactivated,0.20892995791297395,0,0.20892995791297395,0.8699592181637268
TLW049,Temporarily Deactivated,0.006878887878522267,0,0.006878887878522267,0.8699592181637268
GVG019,Temporarily Deactivated,0.014604507023105109,0,0.014604507023105109,0.8699592181637268
TLG119,Temporarily Deactivated,0.008929791980920358,0,0.008929791980920358,0.8699592181637268
CLG235,Temporarily Deactivated,0.016723524655930154,0,0.016723524655930154,0.8699592181637268
DFG095,Temporarily Deactivated,0.019805807812885698,0,0.019805807812885698,0.8699592181637268
CLG205,Temporarily Deactivated,0.015396080322506896,0,0.015396080322506896,0.8699592181637268
CLG241,Temporarily Deactivated,0.009645697710363714,0,0.009645697710363714,0.8699592181637268
SEW148,Temporarily Deactivated,0.15150170560862194,0,0.15150170560862194,0.8699592181637268
SPG007,Deactivated,0.0398143045276222,0,0.0398143045276222,0.8699592181637268
SPG008,Temporarily Deactivated,0.11438736846196527,0,0.11438736846196527,0.8699592181637268
FRS004,Deactivated,0.29731732776177516,1,0.7026826722382249,0.8699592181637268
SPG009,Temporarily Deactivated,0.04213868721200454,0,0.04213868721200454,0.8699592181637268
SLG261,Awaiting Reactivation,0.03246806991051836,0,0.03246806991051836,0.8699592181637268
SLW203,Temporarily Deactivated,0.0014642087499208145,0,0.0014642087499208145,0.8699592181637268
BAS003,Deactivated,0.47142001884854273,0,0.47142001884854273,0.8699592181637268
BOG292,Temporarily Deactivated,0.023390147971030593,0,0.023390147971030593,0.8699592181637268
WOG041,Awaiting Installation,0.007449010282476898,0,0.007449010282476898,0.8699592181637268
CAG051,Deactivated,0.08496136070004874,0,0.08496136070004874,0.8699592181637268
CAG052,Deactivated,0.025139444487186812,0,0.025139444487186812,0.8699592181637268
CAG053,Temporarily Deactivated,0.04216862070986597,0,0.04216862070986597,0.8699592181637268
NOG019,Temporarily Deactivated,0.040112241319264934,0,0.040112241319264934,0.8699592181637268
PRG040,Temporarily Deactivated,0.012947738324447311,0,0.012947738324447311,0.8699592181637268
RPG027,Temporarily Deactivated,0.025055255808173898,0,0.025055255808173898,0.8699592181637268
SCS012,Deactivated,0.2683355012716281,1,0.7316644987283719,0.8699592181637268
SCS021,Deactivated,0.654472336617104,1,0.345527663382896,0.8699592181637268
SCS016,Deactivated,0.3368831978532018,1,0.6631168021467981,0.8699592181637268
CRS008,Deactivated,0.5221075756971587,0,0.5221075756971587,0.8699592181637268
SCS014,Deactivated,0.3051792497325681,1,0.694820750267432,0.8699592181637268
SFS018,Deactivated,0.5310729429532921,1,0.4689270570467079,0.8699592181637268
CLW093,Temporarily Deactivated,0.15464672878391336,0,0.15464672878391336,0.8699592181637268
CLW100,Temporarily Deactivated,0.12480662816221204,0,0.12480662816221204,0.8699592181637268
CLW120,Temporarily Deactivated,0.015125216186403612,0,0.015125216186403612,0.8699592181637268
SCS019,Deactivated,0.5292600744912399,1,0.4707399255087601,0.8699592181637268
SFS017,Deactivated,0.5764043248903242,1,0.4235956751096758,0.8699592181637268
SFS016,Deactivated,0.7547112800161133,1,0.24528871998388668,0.8699592181637268
ASG047,Awaiting Installation,0.005781116324864352,0,0.005781116324864352,0.8699592181637268
CLW092,Temporarily Deactivated,0.04241305289634701,0,0.04241305289634701,0.8699592181637268
CLW101,Temporarily Deactivated,0.06440528801777345,0,0.06440528801777345,0.8699592181637268
DCG516,Temporarily Deactivated,0.20990475181937063,0,0.20990475181937063,0.8699592181637268
RPG029,Temporarily Deactivated,0.07353123179867285,0,0.07353123179867285,0.8699592181637268
ATE051,Temporarily Deactivated,0.011168118607411912,0,0.011168118607411912,0.8699592181637268
SFG044,Temporarily Deactivated,0.06521656467828635,0,0.06521656467828635,0.8699592181637268
GVG020,Temporarily Deactivated,0.017987339944274948,0,0.017987339944274948,0.8699592181637268
PLG364,Temporarily Deactivated,0.022714986855152348,0,0.022714986855152348,0.8699592181637268
ORG675,Temporarily Deactivated,0.01316860559293583,0,0.01316860559293583,0.8699592181637268
SDG017,Temporarily Deactivated,0.04229511294816216,0,0.04229511294816216,0.8699592181637268
SDG018,Awaiting Installation,0.07059598784172072,0,0.07059598784172072,0.8699592181637268
CLW106,Temporarily Deactivated,0.0522239978458495,0,0.0522239978458495,0.8699592181637268
LSG008,Temporarily Deactivated,0.006499574065670925,0,0.006499574065670925,0.8699592181637268
CLE055,Temporarily Deactivated,0.16182584158464292,0,0.16182584158464292,0.8699592181637268
DFW122,Temporarily Deactivated,0.05829898986743471,0,0.05829898986743471,0.8699592181637268
DFW209,Temporarily Deactivated,0.08634227755145363,0,0.08634227755145363,0.8699592181637268
CLW232,Temporarily Deactivated,0.026889321722070703,0,0.026889321722070703,0.8699592181637268
CLW103,Temporarily Deactivated,0.06662034188058152,0,0.06662034188058152,0.8699592181637268
CLW102,Temporarily Deactivated,0.032954127283932814,0,0.032954127283932814,0.8699592181637268
KNG114,Temporarily Deactivated,0.007860686066325735,0,0.007860686066325735,0.8699592181637268
COG188,Temporarily Deactivated,0.05390908756778784,0,0.05390908756778784,0.8699592181637268
SDG019,Temporarily Deactivated,0.01640210954362475,0,0.01640210954362475,0.8699592181637268
CLW244,Temporarily Deactivated,0.01905114340828352,0,0.01905114340828352,0.8699592181637268
CLE043,Temporarily Deactivated,0.018043612786393024,0,0.018043612786393024,0.8699592181637268
CLW233,Temporarily Deactivated,0.01887745769065907,0,0.01887745769065907,0.8699592181637268
KNG085,Temporarily Deactivated,0.007882815113819913,0,0.007882815113819913,0.8699592181637268
COG165,Temporarily Deactivated,0.007471664179560329,0,0.007471664179560329,0.8699592181637268
KNG075,Temporarily Deactivated,0.014236148849400648,0,0.014236148849400648,0.8699592181637268
